customer_id,purchase_amount,quantity
36809,908,9
36810,909,10
36811,910,1
36812,911,2
36813,912,3
36814,913,4
36815,914,5
36816,915,6
36817,916,7
36818,917,8
36819,918,9
36820,919,10
36821,920,1
36822,921,2
36823,922,3
36824,923,4
36825,924,5
36826,925,6
36827,926,7
36828,927,8
36829,928,9
36830,929,10
36831,930,1
36832,931,2
36833,932,3
36834,933,4
36835,934,5
36836,935,6
36837,936,7
36838,937,8
36839,938,9
36840,939,10
36841,940,1
36842,941,2
36843,942,3
36844,943,4
36845,944,5
36846,945,6
36847,946,7
36848,947,8
36849,948,9
36850,949,10
36851,950,1
36852,951,2
36853,952,3
36854,953,4
36855,954,5
36856,955,6
36857,956,7
36858,957,8
36859,958,9
36860,959,10
36861,960,1
36862,961,2
36863,962,3
36864,963,4
36865,964,5
36866,965,6
36867,966,7
36868,967,8
36869,968,9
36870,969,10
36871,970,1
36872,971,2
36873,972,3
36874,973,4
36875,974,5
36876,975,6
36877,976,7
36878,977,8
36879,978,9
36880,979,10
36881,980,1
36882,981,2
36883,982,3
36884,983,4
36885,984,5
36886,985,6
36887,986,7
36888,987,8
36889,988,9
36890,989,10
36891,990,1
36892,991,2
36893,992,3
36894,993,4
36895,994,5
36896,995,6
36897,996,7
36898,997,8
36899,998,9
36900,999,10
36901,1000,1
36902,1001,2
36903,1002,3
36904,1003,4
36905,1004,5
36906,1005,6
36907,1006,7
36908,1007,8
36909,1008,9
36910,1009,10
36911,1010,1
36912,1011,2
36913,1012,3
36914,1013,4
36915,1014,5
36916,1015,6
36917,1016,7
36918,1017,8
36919,1018,9
36920,1019,10
36921,1020,1
36922,1021,2
36923,1022,3
36924,1023,4
36925,1024,5
36926,1025,6
36927,1026,7
36928,1027,8
36929,1028,9
36930,1029,10
36931,1030,1
36932,1031,2
36933,1032,3
36934,1033,4
36935,1034,5
36936,1035,6
36937,1036,7
36938,1037,8
36939,1038,9
36940,1039,10
36941,1040,1
36942,1041,2
36943,1042,3
36944,1043,4
36945,1044,5
36946,1045,6
36947,1046,7
36948,1047,8
36949,1048,9
36950,1049,10
36951,1050,1
36952,1051,2
36953,1052,3
36954,1053,4
36955,1054,5
36956,1055,6
36957,1056,7
36958,1057,8
36959,1058,9
36960,1059,10
36961,1060,1
36962,1061,2
36963,1062,3
36964,1063,4
36965,1064,5
36966,1065,6
36967,1066,7
36968,1067,8
36969,1068,9
36970,1069,10
36971,1070,1
36972,1071,2
36973,1072,3
36974,1073,4
36975,1074,5
36976,1075,6
36977,1076,7
36978,1077,8
36979,1078,9
36980,1079,10
36981,1080,1
36982,1081,2
36983,1082,3
36984,1083,4
36985,1084,5
36986,1085,6
36987,1086,7
36988,1087,8
36989,1088,9
36990,1089,10
36991,1090,1
36992,1091,2
36993,1092,3
36994,1093,4
36995,1094,5
36996,1095,6
36997,1096,7
36998,1097,8
36999,1098,9
37000,1099,10
37001,100,1
37002,101,2
37003,102,3
37004,103,4
37005,104,5
37006,105,6
37007,106,7
37008,107,8
37009,108,9
37010,109,10
37011,110,1
37012,111,2
37013,112,3
37014,113,4
37015,114,5
37016,115,6
37017,116,7
37018,117,8
37019,118,9
37020,119,10
37021,120,1
37022,121,2
37023,122,3
37024,123,4
37025,124,5
37026,125,6
37027,126,7
37028,127,8
37029,128,9
37030,129,10
37031,130,1
37032,131,2
37033,132,3
37034,133,4
37035,134,5
37036,135,6
37037,136,7
37038,137,8
37039,138,9
37040,139,10
37041,140,1
37042,141,2
37043,142,3
37044,143,4
37045,144,5
37046,145,6
37047,146,7
37048,147,8
37049,148,9
37050,149,10
37051,150,1
37052,151,2
37053,152,3
37054,153,4
37055,154,5
37056,155,6
37057,156,7
37058,157,8
37059,158,9
37060,159,10
37061,160,1
37062,161,2
37063,162,3
37064,163,4
37065,164,5
37066,165,6
37067,166,7
37068,167,8
37069,168,9
37070,169,10
37071,170,1
37072,171,2
37073,172,3
37074,173,4
37075,174,5
37076,175,6
37077,176,7
37078,177,8
37079,178,9
37080,179,10
37081,180,1
37082,181,2
37083,182,3
37084,183,4
37085,184,5
37086,185,6
37087,186,7
37088,187,8
37089,188,9
37090,189,10
37091,190,1
37092,191,2
37093,192,3
37094,193,4
37095,194,5
37096,195,6
37097,196,7
37098,197,8
37099,198,9
37100,199,10
37101,200,1
37102,201,2
37103,202,3
37104,203,4
37105,204,5
37106,205,6
37107,206,7
37108,207,8
37109,208,9
37110,209,10
37111,210,1
37112,211,2
37113,212,3
37114,213,4
37115,214,5
37116,215,6
37117,216,7
37118,217,8
37119,218,9
37120,219,10
37121,220,1
37122,221,2
37123,222,3
37124,223,4
37125,224,5
37126,225,6
37127,226,7
37128,227,8
37129,228,9
37130,229,10
37131,230,1
37132,231,2
37133,232,3
37134,233,4
37135,234,5
37136,235,6
37137,236,7
37138,237,8
37139,238,9
37140,239,10
37141,240,1
37142,241,2
37143,242,3
37144,243,4
37145,244,5
37146,245,6
37147,246,7
37148,247,8
37149,248,9
37150,249,10
37151,250,1
37152,251,2
37153,252,3
37154,253,4
37155,254,5
37156,255,6
37157,256,7
37158,257,8
37159,258,9
37160,259,10
37161,260,1
37162,261,2
37163,262,3
37164,263,4
37165,264,5
37166,265,6
37167,266,7
37168,267,8
37169,268,9
37170,269,10
37171,270,1
37172,271,2
37173,272,3
37174,273,4
37175,274,5
37176,275,6
37177,276,7
37178,277,8
37179,278,9
37180,279,10
37181,280,1
37182,281,2
37183,282,3
37184,283,4
37185,284,5
37186,285,6
37187,286,7
37188,287,8
37189,288,9
37190,289,10
37191,290,1
37192,291,2
37193,292,3
37194,293,4
37195,294,5
37196,295,6
37197,296,7
37198,297,8
37199,298,9
37200,299,10
37201,300,1
37202,301,2
37203,302,3
37204,303,4
37205,304,5
37206,305,6
37207,306,7
37208,307,8
37209,308,9
37210,309,10
37211,310,1
37212,311,2
37213,312,3
37214,313,4
37215,314,5
37216,315,6
37217,316,7
37218,317,8
37219,318,9
37220,319,10
37221,320,1
37222,321,2
37223,322,3
37224,323,4
37225,324,5
37226,325,6
37227,326,7
37228,327,8
37229,328,9
37230,329,10
37231,330,1
37232,331,2
37233,332,3
37234,333,4
37235,334,5
37236,335,6
37237,336,7
37238,337,8
37239,338,9
37240,339,10
37241,340,1
37242,341,2
37243,342,3
37244,343,4
37245,344,5
37246,345,6
37247,346,7
37248,347,8
37249,348,9
37250,349,10
37251,350,1
37252,351,2
37253,352,3
37254,353,4
37255,354,5
37256,355,6
37257,356,7
37258,357,8
37259,358,9
37260,359,10
37261,360,1
37262,361,2
37263,362,3
37264,363,4
37265,364,5
37266,365,6
37267,366,7
37268,367,8
37269,368,9
37270,369,10
37271,370,1
37272,371,2
37273,372,3
37274,373,4
37275,374,5
37276,375,6
37277,376,7
37278,377,8
37279,378,9
37280,379,10
37281,380,1
37282,381,2
37283,382,3
37284,383,4
37285,384,5
37286,385,6
37287,386,7
37288,387,8
37289,388,9
37290,389,10
37291,390,1
37292,391,2
37293,392,3
37294,393,4
37295,394,5
37296,395,6
37297,396,7
37298,397,8
37299,398,9
37300,399,10
37301,400,1
37302,401,2
37303,402,3
37304,403,4
37305,404,5
37306,405,6
37307,406,7
37308,407,8
37309,408,9
37310,409,10
37311,410,1
37312,411,2
37313,412,3
37314,413,4
37315,414,5
37316,415,6
37317,416,7
37318,417,8
37319,418,9
37320,419,10
37321,420,1
37322,421,2
37323,422,3
37324,423,4
37325,424,5
37326,425,6
37327,426,7
37328,427,8
37329,428,9
37330,429,10
37331,430,1
37332,431,2
37333,432,3
37334,433,4
37335,434,5
37336,435,6
37337,436,7
37338,437,8
37339,438,9
37340,439,10
37341,440,1
37342,441,2
37343,442,3
37344,443,4
37345,444,5
37346,445,6
37347,446,7
37348,447,8
37349,448,9
37350,449,10
37351,450,1
37352,451,2
37353,452,3
37354,453,4
37355,454,5
37356,455,6
37357,456,7
37358,457,8
37359,458,9
37360,459,10
37361,460,1
37362,461,2
37363,462,3
37364,463,4
37365,464,5
37366,465,6
37367,466,7
37368,467,8
37369,468,9
37370,469,10
37371,470,1
37372,471,2
37373,472,3
37374,473,4
37375,474,5
37376,475,6
37377,476,7
37378,477,8
37379,478,9
37380,479,10
37381,480,1
37382,481,2
37383,482,3
37384,483,4
37385,484,5
37386,485,6
37387,486,7
37388,487,8
37389,488,9
37390,489,10
37391,490,1
37392,491,2
37393,492,3
37394,493,4
37395,494,5
37396,495,6
37397,496,7
37398,497,8
37399,498,9
37400,499,10
37401,500,1
37402,501,2
37403,502,3
37404,503,4
37405,504,5
37406,505,6
37407,506,7
37408,507,8
37409,508,9
37410,509,10
37411,510,1
37412,511,2
37413,512,3
37414,513,4
37415,514,5
37416,515,6
37417,516,7
37418,517,8
37419,518,9
37420,519,10
37421,520,1
37422,521,2
37423,522,3
37424,523,4
37425,524,5
37426,525,6
37427,526,7
37428,527,8
37429,528,9
37430,529,10
37431,530,1
37432,531,2
37433,532,3
37434,533,4
37435,534,5
37436,535,6
37437,536,7
37438,537,8
37439,538,9
37440,539,10
37441,540,1
37442,541,2
37443,542,3
37444,543,4
37445,544,5
37446,545,6
37447,546,7
37448,547,8
37449,548,9
37450,549,10
37451,550,1
37452,551,2
37453,552,3
37454,553,4
37455,554,5
37456,555,6
37457,556,7
37458,557,8
37459,558,9
37460,559,10
37461,560,1
37462,561,2
37463,562,3
37464,563,4
37465,564,5
37466,565,6
37467,566,7
37468,567,8
37469,568,9
37470,569,10
37471,570,1
37472,571,2
37473,572,3
37474,573,4
37475,574,5
37476,575,6
37477,576,7
37478,577,8
37479,578,9
37480,579,10
37481,580,1
37482,581,2
37483,582,3
37484,583,4
37485,584,5
37486,585,6
37487,586,7
37488,587,8
37489,588,9
37490,589,10
37491,590,1
37492,591,2
37493,592,3
37494,593,4
37495,594,5
37496,595,6
37497,596,7
37498,597,8
37499,598,9
37500,599,10
37501,600,1
37502,601,2
37503,602,3
37504,603,4
37505,604,5
37506,605,6
37507,606,7
37508,607,8
37509,608,9
37510,609,10
37511,610,1
37512,611,2
37513,612,3
37514,613,4
37515,614,5
37516,615,6
37517,616,7
37518,617,8
37519,618,9
37520,619,10
37521,620,1
37522,621,2
37523,622,3
37524,623,4
37525,624,5
37526,625,6
37527,626,7
37528,627,8
37529,628,9
37530,629,10
37531,630,1
37532,631,2
37533,632,3
37534,633,4
37535,634,5
37536,635,6
37537,636,7
37538,637,8
37539,638,9
37540,639,10
37541,640,1
37542,641,2
37543,642,3
37544,643,4
37545,644,5
37546,645,6
37547,646,7
37548,647,8
37549,648,9
37550,649,10
37551,650,1
37552,651,2
37553,652,3
37554,653,4
37555,654,5
37556,655,6
37557,656,7
37558,657,8
37559,658,9
37560,659,10
37561,660,1
37562,661,2
37563,662,3
37564,663,4
37565,664,5
37566,665,6
37567,666,7
37568,667,8
37569,668,9
37570,669,10
37571,670,1
37572,671,2
37573,672,3
37574,673,4
37575,674,5
37576,675,6
37577,676,7
37578,677,8
37579,678,9
37580,679,10
37581,680,1
37582,681,2
37583,682,3
37584,683,4
37585,684,5
37586,685,6
37587,686,7
37588,687,8
37589,688,9
37590,689,10
37591,690,1
37592,691,2
37593,692,3
37594,693,4
37595,694,5
37596,695,6
37597,696,7
37598,697,8
37599,698,9
37600,699,10
37601,700,1
37602,701,2
37603,702,3
37604,703,4
37605,704,5
37606,705,6
37607,706,7
37608,707,8
37609,708,9
37610,709,10
37611,710,1
37612,711,2
37613,712,3
37614,713,4
37615,714,5
37616,715,6
37617,716,7
37618,717,8
37619,718,9
37620,719,10
37621,720,1
37622,721,2
37623,722,3
37624,723,4
37625,724,5
37626,725,6
37627,726,7
37628,727,8
37629,728,9
37630,729,10
37631,730,1
37632,731,2
37633,732,3
37634,733,4
37635,734,5
37636,735,6
37637,736,7
37638,737,8
37639,738,9
37640,739,10
37641,740,1
37642,741,2
37643,742,3
37644,743,4
37645,744,5
37646,745,6
37647,746,7
37648,747,8
37649,748,9
37650,749,10
37651,750,1
37652,751,2
37653,752,3
37654,753,4
37655,754,5
37656,755,6
37657,756,7
37658,757,8
37659,758,9
37660,759,10
37661,760,1
37662,761,2
37663,762,3
37664,763,4
37665,764,5
37666,765,6
37667,766,7
37668,767,8
37669,768,9
37670,769,10
37671,770,1
37672,771,2
37673,772,3
37674,773,4
37675,774,5
37676,775,6
37677,776,7
37678,777,8
37679,778,9
37680,779,10
37681,780,1
37682,781,2
37683,782,3
37684,783,4
37685,784,5
37686,785,6
37687,786,7
37688,787,8
37689,788,9
37690,789,10
37691,790,1
37692,791,2
37693,792,3
37694,793,4
37695,794,5
37696,795,6
37697,796,7
37698,797,8
37699,798,9
37700,799,10
37701,800,1
37702,801,2
37703,802,3
37704,803,4
37705,804,5
37706,805,6
37707,806,7
37708,807,8
37709,808,9
37710,809,10
37711,810,1
37712,811,2
37713,812,3
37714,813,4
37715,814,5
37716,815,6
37717,816,7
37718,817,8
37719,818,9
37720,819,10
37721,820,1
37722,821,2
37723,822,3
37724,823,4
37725,824,5
37726,825,6
37727,826,7
37728,827,8
37729,828,9
37730,829,10
37731,830,1
37732,831,2
37733,832,3
37734,833,4
37735,834,5
37736,835,6
37737,836,7
37738,837,8
37739,838,9
37740,839,10
37741,840,1
37742,841,2
37743,842,3
37744,843,4
37745,844,5
37746,845,6
37747,846,7
37748,847,8
37749,848,9
37750,849,10
37751,850,1
37752,851,2
37753,852,3
37754,853,4
37755,854,5
37756,855,6
37757,856,7
37758,857,8
37759,858,9
37760,859,10
37761,860,1
37762,861,2
37763,862,3
37764,863,4
37765,864,5
37766,865,6
37767,866,7
37768,867,8
37769,868,9
37770,869,10
37771,870,1
37772,871,2
37773,872,3
37774,873,4
37775,874,5
37776,875,6
37777,876,7
37778,877,8
37779,878,9
37780,879,10
37781,880,1
37782,881,2
37783,882,3
37784,883,4
37785,884,5
37786,885,6
37787,886,7
37788,887,8
37789,888,9
37790,889,10
37791,890,1
37792,891,2
37793,892,3
37794,893,4
37795,894,5
37796,895,6
37797,896,7
37798,897,8
37799,898,9
37800,899,10
37801,900,1
37802,901,2
37803,902,3
37804,903,4
37805,904,5
37806,905,6
37807,906,7
37808,907,8
37809,908,9
37810,909,10
37811,910,1
37812,911,2
37813,912,3
37814,913,4
37815,914,5
37816,915,6
37817,916,7
37818,917,8
37819,918,9
37820,919,10
37821,920,1
37822,921,2
37823,922,3
37824,923,4
37825,924,5
37826,925,6
37827,926,7
37828,927,8
37829,928,9
37830,929,10
37831,930,1
37832,931,2
37833,932,3
37834,933,4
37835,934,5
37836,935,6
37837,936,7
37838,937,8
37839,938,9
37840,939,10
37841,940,1
37842,941,2
37843,942,3
37844,943,4
37845,944,5
37846,945,6
37847,946,7
37848,947,8
37849,948,9
37850,949,10
37851,950,1
37852,951,2
37853,952,3
37854,953,4
37855,954,5
37856,955,6
37857,956,7
37858,957,8
37859,958,9
37860,959,10
37861,960,1
37862,961,2
37863,962,3
37864,963,4
37865,964,5
37866,965,6
37867,966,7
37868,967,8
37869,968,9
37870,969,10
37871,970,1
37872,971,2
37873,972,3
37874,973,4
37875,974,5
37876,975,6
37877,976,7
37878,977,8
37879,978,9
37880,979,10
37881,980,1
37882,981,2
37883,982,3
37884,983,4
37885,984,5
37886,985,6
37887,986,7
37888,987,8
37889,988,9
37890,989,10
37891,990,1
37892,991,2
37893,992,3
37894,993,4
37895,994,5
37896,995,6
37897,996,7
37898,997,8
37899,998,9
37900,999,10
37901,1000,1
37902,1001,2
37903,1002,3
37904,1003,4
37905,1004,5
37906,1005,6
37907,1006,7
37908,1007,8
37909,1008,9
37910,1009,10
37911,1010,1
37912,1011,2
37913,1012,3
37914,1013,4
37915,1014,5
37916,1015,6
37917,1016,7
37918,1017,8
37919,1018,9
37920,1019,10
37921,1020,1
37922,1021,2
37923,1022,3
37924,1023,4
37925,1024,5
37926,1025,6
37927,1026,7
37928,1027,8
37929,1028,9
37930,1029,10
37931,1030,1
37932,1031,2
37933,1032,3
37934,1033,4
37935,1034,5
37936,1035,6
37937,1036,7
37938,1037,8
37939,1038,9
37940,1039,10
37941,1040,1
37942,1041,2
37943,1042,3
37944,1043,4
37945,1044,5
37946,1045,6
37947,1046,7
37948,1047,8
37949,1048,9
37950,1049,10
37951,1050,1
37952,1051,2
37953,1052,3
37954,1053,4
37955,1054,5
37956,1055,6
37957,1056,7
37958,1057,8
37959,1058,9
37960,1059,10
37961,1060,1
37962,1061,2
37963,1062,3
37964,1063,4
37965,1064,5
37966,1065,6
37967,1066,7
37968,1067,8
37969,1068,9
37970,1069,10
37971,1070,1
37972,1071,2
37973,1072,3
37974,1073,4
37975,1074,5
37976,1075,6
37977,1076,7
37978,1077,8
37979,1078,9
37980,1079,10
37981,1080,1
37982,1081,2
37983,1082,3
37984,1083,4
37985,1084,5
37986,1085,6
37987,1086,7
37988,1087,8
37989,1088,9
37990,1089,10
37991,1090,1
37992,1091,2
37993,1092,3
37994,1093,4
37995,1094,5
37996,1095,6
37997,1096,7
37998,1097,8
37999,1098,9
38000,1099,10
38001,100,1
38002,101,2
38003,102,3
38004,103,4
38005,104,5
38006,105,6
38007,106,7
38008,107,8
38009,108,9
38010,109,10
38011,110,1
38012,111,2
38013,112,3
38014,113,4
38015,114,5
38016,115,6
38017,116,7
38018,117,8
38019,118,9
38020,119,10
38021,120,1
38022,121,2
38023,122,3
38024,123,4
38025,124,5
38026,125,6
38027,126,7
38028,127,8
38029,128,9
38030,129,10
38031,130,1
38032,131,2
38033,132,3
38034,133,4
38035,134,5
38036,135,6
38037,136,7
38038,137,8
38039,138,9
38040,139,10
38041,140,1
38042,141,2
38043,142,3
38044,143,4
38045,144,5
38046,145,6
38047,146,7
38048,147,8
38049,148,9
38050,149,10
38051,150,1
38052,151,2
38053,152,3
38054,153,4
38055,154,5
38056,155,6
38057,156,7
38058,157,8
38059,158,9
38060,159,10
38061,160,1
38062,161,2
38063,162,3
38064,163,4
38065,164,5
38066,165,6
38067,166,7
38068,167,8
38069,168,9
38070,169,10
38071,170,1
38072,171,2
38073,172,3
38074,173,4
38075,174,5
38076,175,6
38077,176,7
38078,177,8
38079,178,9
38080,179,10
38081,180,1
38082,181,2
38083,182,3
38084,183,4
38085,184,5
38086,185,6
38087,186,7
38088,187,8
38089,188,9
38090,189,10
38091,190,1
38092,191,2
38093,192,3
38094,193,4
38095,194,5
38096,195,6
38097,196,7
38098,197,8
38099,198,9
38100,199,10
38101,200,1
38102,201,2
38103,202,3
38104,203,4
38105,204,5
38106,205,6
38107,206,7
38108,207,8
38109,208,9
38110,209,10
38111,210,1
38112,211,2
38113,212,3
38114,213,4
38115,214,5
38116,215,6
38117,216,7
38118,217,8
38119,218,9
38120,219,10
38121,220,1
38122,221,2
38123,222,3
38124,223,4
38125,224,5
38126,225,6
38127,226,7
38128,227,8
38129,228,9
38130,229,10
38131,230,1
38132,231,2
38133,232,3
38134,233,4
38135,234,5
38136,235,6
38137,236,7
38138,237,8
38139,238,9
38140,239,10
38141,240,1
38142,241,2
38143,242,3
38144,243,4
38145,244,5
38146,245,6
38147,246,7
38148,247,8
38149,248,9
38150,249,10
38151,250,1
38152,251,2
38153,252,3
38154,253,4
38155,254,5
38156,255,6
38157,256,7
38158,257,8
38159,258,9
38160,259,10
38161,260,1
38162,261,2
38163,262,3
38164,263,4
38165,264,5
38166,265,6
38167,266,7
38168,267,8
38169,268,9
38170,269,10
38171,270,1
38172,271,2
38173,272,3
38174,273,4
38175,274,5
38176,275,6
38177,276,7
38178,277,8
38179,278,9
38180,279,10
38181,280,1
38182,281,2
38183,282,3
38184,283,4
38185,284,5
38186,285,6
38187,286,7
38188,287,8
38189,288,9
38190,289,10
38191,290,1
38192,291,2
38193,292,3
38194,293,4
38195,294,5
38196,295,6
38197,296,7
38198,297,8
38199,298,9
38200,299,10
38201,300,1
38202,301,2
38203,302,3
38204,303,4
38205,304,5
38206,305,6
38207,306,7
38208,307,8
38209,308,9
38210,309,10
38211,310,1
38212,311,2
38213,312,3
38214,313,4
38215,314,5
38216,315,6
38217,316,7
38218,317,8
38219,318,9
38220,319,10
38221,320,1
38222,321,2
38223,322,3
38224,323,4
38225,324,5
38226,325,6
38227,326,7
38228,327,8
38229,328,9
38230,329,10
38231,330,1
38232,331,2
38233,332,3
38234,333,4
38235,334,5
38236,335,6
38237,336,7
38238,337,8
38239,338,9
38240,339,10
38241,340,1
38242,341,2
38243,342,3
38244,343,4
38245,344,5
38246,345,6
38247,346,7
38248,347,8
38249,348,9
38250,349,10
38251,350,1
38252,351,2
38253,352,3
38254,353,4
38255,354,5
38256,355,6
38257,356,7
38258,357,8
38259,358,9
38260,359,10
38261,360,1
38262,361,2
38263,362,3
38264,363,4
38265,364,5
38266,365,6
38267,366,7
38268,367,8
38269,368,9
38270,369,10
38271,370,1
38272,371,2
38273,372,3
38274,373,4
38275,374,5
38276,375,6
38277,376,7
38278,377,8
38279,378,9
38280,379,10
38281,380,1
38282,381,2
38283,382,3
38284,383,4
38285,384,5
38286,385,6
38287,386,7
38288,387,8
38289,388,9
38290,389,10
38291,390,1
38292,391,2
38293,392,3
38294,393,4
38295,394,5
38296,395,6
38297,396,7
38298,397,8
38299,398,9
38300,399,10
38301,400,1
38302,401,2
38303,402,3
38304,403,4
38305,404,5
38306,405,6
38307,406,7
38308,407,8
38309,408,9
38310,409,10
38311,410,1
38312,411,2
38313,412,3
38314,413,4
38315,414,5
38316,415,6
38317,416,7
38318,417,8
38319,418,9
38320,419,10
38321,420,1
38322,421,2
38323,422,3
38324,423,4
38325,424,5
38326,425,6
38327,426,7
38328,427,8
38329,428,9
38330,429,10
38331,430,1
38332,431,2
38333,432,3
38334,433,4
38335,434,5
38336,435,6
38337,436,7
38338,437,8
38339,438,9
38340,439,10
38341,440,1
38342,441,2
38343,442,3
38344,443,4
38345,444,5
38346,445,6
38347,446,7
38348,447,8
38349,448,9
38350,449,10
38351,450,1
38352,451,2
38353,452,3
38354,453,4
38355,454,5
38356,455,6
38357,456,7
38358,457,8
38359,458,9
38360,459,10
38361,460,1
38362,461,2
38363,462,3
38364,463,4
38365,464,5
38366,465,6
38367,466,7
38368,467,8
38369,468,9
38370,469,10
38371,470,1
38372,471,2
38373,472,3
38374,473,4
38375,474,5
38376,475,6
38377,476,7
38378,477,8
38379,478,9
38380,479,10
38381,480,1
38382,481,2
38383,482,3
38384,483,4
38385,484,5
38386,485,6
38387,486,7
38388,487,8
38389,488,9
38390,489,10
38391,490,1
38392,491,2
38393,492,3
38394,493,4
38395,494,5
38396,495,6
38397,496,7
38398,497,8
38399,498,9
38400,499,10
38401,500,1
38402,501,2
38403,502,3
38404,503,4
38405,504,5
38406,505,6
38407,506,7
38408,507,8
38409,508,9
38410,509,10
38411,510,1
38412,511,2
38413,512,3
38414,513,4
38415,514,5
38416,515,6
38417,516,7
38418,517,8
38419,518,9
38420,519,10
38421,520,1
38422,521,2
38423,522,3
38424,523,4
38425,524,5
38426,525,6
38427,526,7
38428,527,8
38429,528,9
38430,529,10
38431,530,1
38432,531,2
38433,532,3
38434,533,4
38435,534,5
38436,535,6
38437,536,7
38438,537,8
38439,538,9
38440,539,10
38441,540,1
38442,541,2
38443,542,3
38444,543,4
38445,544,5
38446,545,6
38447,546,7
38448,547,8
38449,548,9
38450,549,10
38451,550,1
38452,551,2
38453,552,3
38454,553,4
38455,554,5
38456,555,6
38457,556,7
38458,557,8
38459,558,9
38460,559,10
38461,560,1
38462,561,2
38463,562,3
38464,563,4
38465,564,5
38466,565,6
38467,566,7
38468,567,8
38469,568,9
38470,569,10
38471,570,1
38472,571,2
38473,572,3
38474,573,4
38475,574,5
38476,575,6
38477,576,7
38478,577,8
38479,578,9
38480,579,10
38481,580,1
38482,581,2
38483,582,3
38484,583,4
38485,584,5
38486,585,6
38487,586,7
38488,587,8
38489,588,9
38490,589,10
38491,590,1
38492,591,2
38493,592,3
38494,593,4
38495,594,5
38496,595,6
38497,596,7
38498,597,8
38499,598,9
38500,599,10
38501,600,1
38502,601,2
38503,602,3
38504,603,4
38505,604,5
38506,605,6
38507,606,7
38508,607,8
38509,608,9
38510,609,10
38511,610,1
38512,611,2
38513,612,3
38514,613,4
38515,614,5
38516,615,6
38517,616,7
38518,617,8
38519,618,9
38520,619,10
38521,620,1
38522,621,2
38523,622,3
38524,623,4
38525,624,5
38526,625,6
38527,626,7
38528,627,8
38529,628,9
38530,629,10
38531,630,1
38532,631,2
38533,632,3
38534,633,4
38535,634,5
38536,635,6
38537,636,7
38538,637,8
38539,638,9
38540,639,10
38541,640,1
38542,641,2
38543,642,3
38544,643,4
38545,644,5
38546,645,6
38547,646,7
38548,647,8
38549,648,9
38550,649,10
38551,650,1
38552,651,2
38553,652,3
38554,653,4
38555,654,5
38556,655,6
38557,656,7
38558,657,8
38559,658,9
38560,659,10
38561,660,1
38562,661,2
38563,662,3
38564,663,4
38565,664,5
38566,665,6
38567,666,7
38568,667,8
38569,668,9
38570,669,10
38571,670,1
38572,671,2
38573,672,3
38574,673,4
38575,674,5
38576,675,6
38577,676,7
38578,677,8
38579,678,9
38580,679,10
38581,680,1
38582,681,2
38583,682,3
38584,683,4
38585,684,5
38586,685,6
38587,686,7
38588,687,8
38589,688,9
38590,689,10
38591,690,1
38592,691,2
38593,692,3
38594,693,4
38595,694,5
38596,695,6
38597,696,7
38598,697,8
38599,698,9
38600,699,10
38601,700,1
38602,701,2
38603,702,3
38604,703,4
38605,704,5
38606,705,6
38607,706,7
38608,707,8
38609,708,9
38610,709,10
38611,710,1
38612,711,2
38613,712,3
38614,713,4
38615,714,5
38616,715,6
38617,716,7
38618,717,8
38619,718,9
38620,719,10
38621,720,1
38622,721,2
38623,722,3
38624,723,4
38625,724,5
38626,725,6
38627,726,7
38628,727,8
38629,728,9
38630,729,10
38631,730,1
38632,731,2
38633,732,3
38634,733,4
38635,734,5
38636,735,6
38637,736,7
38638,737,8
38639,738,9
38640,739,10
38641,740,1
38642,741,2
38643,742,3
38644,743,4
38645,744,5
38646,745,6
38647,746,7
38648,747,8
38649,748,9
38650,749,10
38651,750,1
38652,751,2
38653,752,3
38654,753,4
38655,754,5
38656,755,6
38657,756,7
38658,757,8
38659,758,9
38660,759,10
38661,760,1
38662,761,2
38663,762,3
38664,763,4
38665,764,5
38666,765,6
38667,766,7
38668,767,8
38669,768,9
38670,769,10
38671,770,1
38672,771,2
38673,772,3
38674,773,4
38675,774,5
38676,775,6
38677,776,7
38678,777,8
38679,778,9
38680,779,10
38681,780,1
38682,781,2
38683,782,3
38684,783,4
38685,784,5
38686,785,6
38687,786,7
38688,787,8
38689,788,9
38690,789,10
38691,790,1
38692,791,2
38693,792,3
38694,793,4
38695,794,5
38696,795,6
38697,796,7
38698,797,8
38699,798,9
38700,799,10
38701,800,1
38702,801,2
38703,802,3
38704,803,4
38705,804,5
38706,805,6
38707,806,7
38708,807,8
38709,808,9
38710,809,10
38711,810,1
38712,811,2
38713,812,3
38714,813,4
38715,814,5
38716,815,6
38717,816,7
38718,817,8
38719,818,9
38720,819,10
38721,820,1
38722,821,2
38723,822,3
38724,823,4
38725,824,5
38726,825,6
38727,826,7
38728,827,8
38729,828,9
38730,829,10
38731,830,1
38732,831,2
38733,832,3
38734,833,4
38735,834,5
38736,835,6
38737,836,7
38738,837,8
38739,838,9
38740,839,10
38741,840,1
38742,841,2
38743,842,3
38744,843,4
38745,844,5
38746,845,6
38747,846,7
38748,847,8
38749,848,9
38750,849,10
38751,850,1
38752,851,2
38753,852,3
38754,853,4
38755,854,5
38756,855,6
38757,856,7
38758,857,8
38759,858,9
38760,859,10
38761,860,1
38762,861,2
38763,862,3
38764,863,4
38765,864,5
38766,865,6
38767,866,7
38768,867,8
38769,868,9
38770,869,10
38771,870,1
38772,871,2
38773,872,3
38774,873,4
38775,874,5
38776,875,6
38777,876,7
